date,action,stock_code,price,amount,deal_amount,factor,value,cash
2018-01-16 00:00:00,sell,SH600409,11.06,167570.5862942149,167570.5862942149,1.1453198194503784,1853965.83,65847439.12
2018-01-16 00:00:00,sell,SZ300002,1.12,1689188.8124251429,1689188.8124251429,0.1491895467042923,1885029.7,67729641.27
2018-01-16 00:00:00,sell,SZ002573,3.68,498095.49596496916,498095.49596496916,0.18128842115402222,1833068.65,69559960.32
2018-01-16 00:00:00,sell,SH600183,7.39,244058.0708659605,244058.0708659605,0.45317167043685913,1802783.32,71360039.47
2018-01-16 00:00:00,sell,SH600141,8.83,219891.0491242228,219891.0491242228,0.4861828088760376,1942504.66,73299630.37
2018-01-16 00:00:00,buy,SZ300291,1.65,1170317.251771275,1170317.251771275,0.14619967341423035,1933430.03,71365233.62
2018-01-16 00:00:00,buy,SZ000690,17.46,110758.94780736267,110758.94780736267,1.9402495622634888,1934099.99,69430166.58
2018-01-16 00:00:00,buy,SH600179,9.95,194189.79344137377,194189.79344137377,0.37077128887176514,1932479.9,67496720.44
2018-01-16 00:00:00,buy,SH600565,4.54,426220.2821382129,426220.2821382129,0.9842328429222107,1933895.02,65561858.47
2018-01-16 00:00:00,buy,SH600516,32.67,59180.60314730137,59180.60314730137,1.0391918420791626,1933560.01,63627331.68
2018-01-16 00:00:00,buy,SH600970,6.52,296496.3383228231,296496.3383228231,0.6654382348060608,1933539.97,61692824.95
2018-01-16 00:00:00,buy,SH601678,1.2,1616182.4038289427,1616182.4038289427,0.13519513607025146,1933724.97,59758133.11
2018-01-17 00:00:00,sell,SH600565,4.4,426220.2821382129,426220.2821382129,0.9841731190681458,1875051.22,61630371.75
2018-01-17 00:00:00,sell,SZ000937,3.25,572208.8119707612,572208.8119707612,0.5407024621963501,1859462.27,63487044.83
2018-01-17 00:00:00,sell,SZ000488,4.7,407742.1103916015,407742.1103916015,0.2624049782752991,1916254.66,65400425.1
2018-01-17 00:00:00,sell,SZ300291,1.57,1170317.251771275,1170317.251771275,0.14619441330432892,1840969.81,67238633.46
2018-01-17 00:00:00,buy,SZ300058,2.78,675959.2534292953,675959.2534292953,0.46940699219703674,1878416.02,65359278.24
2018-01-17 00:00:00,buy,SH600673,9.56,196486.62026823737,196486.62026823737,1.2285823822021484,1878091.93,63480247.26
2018-01-17 00:00:00,buy,SH600266,6.82,275473.06389627774,275473.06389627774,0.47881269454956055,1878255.96,61601052.17
2018-01-17 00:00:00,buy,SH600392,12.68,148129.55200050952,148129.55200050952,0.6831857562065125,1878272.03,59721841.01
2018-01-17 00:00:00,buy,SH600183,7.56,248482.12100635076,248482.12100635076,0.45315131545066833,1878167.94,57842733.98
2018-01-18 00:00:00,sell,SH600673,9.55,196486.62026823737,196486.62026823737,1.2285330295562744,1875602.53,59715523.11
2018-01-18 00:00:00,sell,SZ002064,6.03,309225.43421526346,309225.43421526346,1.1915833950042725,1864447.48,61577173.92
2018-01-18 00:00:00,sell,SZ000777,9.37,204416.618609678,204416.618609678,0.5845619440078735,1915491.69,63489792.37
2018-01-18 00:00:00,sell,SH600176,26.35,71180.54567299208,71180.54567299208,1.5537967681884766,1875777.79,65362756.5
2018-01-18 00:00:00,sell,SZ300115,3.24,564285.65429922,564285.65429922,0.17190006375312805,1827493.91,67187509.17
2018-01-18 00:00:00,buy,SZ000806,4.14,466703.25655445363,466703.25655445363,0.3824700117111206,1933155.08,65253387.51
2018-01-18 00:00:00,buy,SH600216,14.16,136587.30608364957,136587.30608364957,0.8975943922996521,1933402.01,63319018.8
2018-01-18 00:00:00,buy,SH600823,4.84,399694.72235388594,399694.72235388594,0.8158726692199707,1933772.93,61384278.99
2018-01-18 00:00:00,buy,SH600138,8.53,226482.16703852627,226482.16703852627,0.3885515630245209,1932480.1,59450832.65
2018-01-19 00:00:00,sell,SH600970,6.54,296496.3383228231,296496.3383228231,0.6654292941093445,1939432.85,61387356.34
2018-01-19 00:00:00,sell,SZ002092,3.54,528288.488160906,528288.488160906,0.2411666363477707,1867765.49,63252320.18
2018-01-19 00:00:00,sell,SH600823,4.81,399694.72235388594,399694.72235388594,0.8158727884292603,1920729.38,65170168.47
2018-01-19 00:00:00,buy,SH600171,2.38,765894.6911239275,765894.6911239275,0.17247802019119263,1820338.01,63348920.29
2018-01-19 00:00:00,buy,SZ002049,24.87,73195.26684124733,73195.26684124733,0.6284559369087219,1820680.05,61527329.9
2018-01-19 00:00:00,buy,SZ002273,3.37,540954.9587736725,540954.9587736725,0.15934783220291138,1820544.05,59705875.58
2018-01-19 00:00:00,buy,SZ300115,3.24,561952.9062679952,561952.9062679952,0.17190052568912506,1820909.9,57884055.22
2018-01-22 00:00:00,sell,SH600266,6.71,275473.06389627774,275473.06389627774,0.47875210642814636,1847685.13,59728968.83
2018-01-22 00:00:00,sell,SH600183,7.6,248482.12100635076,248482.12100635076,0.4531761705875397,1888405.56,61614541.78
2018-01-22 00:00:00,sell,SZ000806,3.59,466703.25655445363,466703.25655445363,0.3824620842933655,1674295.31,63286325.65
2018-01-22 00:00:00,sell,SZ000636,3.69,508329.2289544826,508329.2289544826,0.32596659660339355,1875705.31,65159217.4
2018-01-22 00:00:00,sell,SZ002709,5.72,318431.4834755123,318431.4834755123,0.1278134435415268,1820503.16,66976989.81
2018-01-22 00:00:00,buy,SH600366,10.14,190162.92678542956,190162.92678542956,0.5610978007316589,1928068.98,65047956.8
2018-01-22 00:00:00,buy,SH600565,4.41,437270.7519829783,437270.7519829783,0.9840584993362427,1927744.06,63119248.87
2018-01-22 00:00:00,buy,SH600754,9.27,207716.04986037198,207716.04986037198,0.2407132238149643,1925999.93,61192285.93
2018-01-22 00:00:00,buy,SH600872,18.66,103251.13540668279,103251.13540668279,0.6886122822761536,1926809.93,59264512.59
2018-01-23 00:00:00,sell,SH601678,1.18,1616182.4038289427,1616182.4038289427,0.1351916342973709,1911825.44,61173470.29
2018-01-23 00:00:00,sell,SH600216,14.48,136587.30608364957,136587.30608364957,0.8975727558135986,1977490.26,63147994.32
2018-01-23 00:00:00,sell,SZ002371,2.72,730777.9478636987,730777.9478636987,0.08032967895269394,1989449.99,65134460.13
2018-01-23 00:00:00,sell,SH600516,32.99,59180.60314730137,59180.60314730137,1.0391960144042969,1952633.01,67084164.19
2018-01-23 00:00:00,sell,SH600392,13.22,148129.55200050952,148129.55200050952,0.6831891536712646,1958229.77,69039456.62
2018-01-23 00:00:00,buy,SH600282,3.0,643156.52636203,643156.52636203,0.5679799318313599,1928783.84,67109708.39
2018-01-23 00:00:00,buy,SH600201,28.9,66748.21856919889,66748.21856919889,0.9363545775413513,1928749.9,65179994.11
2018-01-23 00:00:00,buy,SH603568,2.15,898254.3385170035,898254.3385170035,0.09384869784116745,1928784.07,63250245.66
2018-01-23 00:00:00,buy,SH600657,4.62,417457.68593355006,417457.68593355006,0.7174379825592041,1928780.07,61320501.2
2018-01-24 00:00:00,sell,SH600138,9.22,226482.16703852627,226482.16703852627,0.3885377049446106,2088165.64,63405534.59
2018-01-24 00:00:00,sell,SH600657,4.58,417457.68593355006,417457.68593355006,0.7174087166786194,1910732.15,65313400.65
2018-01-24 00:00:00,sell,SZ002049,26.96,73195.26684124733,73195.26684124733,0.6284715533256531,1973448.89,67283889.37
2018-01-24 00:00:00,sell,SH600366,9.95,190162.92678542956,190162.92678542956,0.56110018491745,1891799.18,69172850.85
2018-01-24 00:00:00,sell,SZ002271,25.7,70917.45376136673,70917.45376136673,0.6387732625007629,1822426.04,70992543.25
2018-01-24 00:00:00,buy,SH600060,9.26,208015.452392029,208015.452392029,0.5586123466491699,1925433.99,69066146.55
2018-01-24 00:00:00,buy,SH600759,5.48,351688.7378097251,351688.7378097251,1.2337614297866821,1926515.91,67138667.37
2018-01-24 00:00:00,buy,SH603444,2.55,750431.8791580636,750431.8791580636,0.013059146702289581,1911979.91,65225731.47
2018-01-24 00:00:00,buy,SZ000426,10.93,176157.20363808572,176157.20363808572,1.0189762115478516,1926035.0,63298733.46
2018-01-24 00:00:00,buy,SH603515,2.17,885402.9248152289,885402.9248152289,0.04687131568789482,1922695.06,61375077.05
2018-01-25 00:00:00,sell,SH600179,9.54,194189.79344137377,194189.79344137377,0.3707541525363922,1851754.47,63224053.89
2018-01-25 00:00:00,sell,SH603515,2.16,885402.9248152289,885402.9248152289,0.046873968094587326,1909523.06,65130712.67
2018-01-25 00:00:00,sell,SH600872,19.26,103251.13540668279,103251.13540668279,0.6886220574378967,1988695.27,67116424.9
2018-01-25 00:00:00,sell,SH603568,2.09,898254.3385170035,898254.3385170035,0.09384757280349731,1875652.55,68989263.97
2018-01-25 00:00:00,sell,SZ000690,17.31,110758.94780736267,110758.94780736267,1.940286636352539,1916944.74,70903333.29
2018-01-25 00:00:00,buy,SZ002285,6.11,314967.71082611463,314967.71082611463,0.535927951335907,1924319.99,68978051.15
2018-01-25 00:00:00,buy,SZ000848,18.04,106613.46693998587,106613.46693998587,1.7586896419525146,1923749.94,67053339.33
2018-01-25 00:00:00,buy,SH600216,13.88,138605.56112891887,138605.56112891887,0.8975108861923218,1924468.06,65127909.04
2018-01-25 00:00:00,buy,SZ300182,4.55,422613.0540208799,422613.0540208799,0.4566825330257416,1924210.02,63202736.92
2018-01-25 00:00:00,buy,SH600823,4.75,405221.1535534993,405221.1535534993,0.8158507943153381,1924092.12,61277682.75
2018-01-25 00:00:00,buy,SH603369,1.83,1053470.0503174625,1053470.0503174625,0.10631531476974487,1924159.97,59352560.7
2018-01-26 00:00:00,sell,SH600565,4.5,437270.7519829783,437270.7519829783,0.984070360660553,1966494.66,61316105.62
2018-01-26 00:00:00,sell,SH600388,15.77,114070.80171787174,114070.80171787174,1.0204312801361084,1798401.94,63111809.96
2018-01-26 00:00:00,sell,SH600759,5.45,351688.7378097251,351688.7378097251,1.2337191104888916,1917772.29,65026705.6
2018-01-26 00:00:00,sell,SH600171,2.4,765894.6911239275,765894.6911239275,0.17251034080982208,1837855.35,66861804.16
2018-01-26 00:00:00,buy,SZ000681,7.81,239045.1040525355,239045.1040525355,0.37356966733932495,1866370.04,64994500.93
2018-01-26 00:00:00,buy,SZ300257,1.33,1403340.8811647564,1403340.8811647564,0.08159101009368896,1867495.03,63126072.16
2018-01-26 00:00:00,buy,SZ300291,1.9,980186.6287041879,980186.6287041879,0.146196648478508,1867198.95,61257939.62
2018-01-26 00:00:00,buy,SZ300146,3.01,619784.3034565821,619784.3034565821,0.18038533627986908,1868178.06,59388827.46
2018-01-26 00:00:00,buy,SH600298,28.85,64751.44305799454,64751.44305799454,0.8710230588912964,1867968.0,57519925.48
2018-01-29 00:00:00,sell,SZ300058,3.55,675959.2534292953,675959.2534292953,0.46942228078842163,2402039.38,59918361.79
2018-01-29 00:00:00,sell,SZ300182,4.56,422613.0540208799,422613.0540208799,0.45669180154800415,1928109.19,61843578.81
2018-01-29 00:00:00,sell,SZ300291,1.86,980186.6287041879,980186.6287041879,0.14620181918144226,1821407.4,63662254.11
2018-01-29 00:00:00,sell,SH600823,4.86,405221.1535534993,405221.1535534993,0.8158507943153381,1970375.96,65629674.5
2018-01-29 00:00:00,sell,SZ300257,1.35,1403340.8811647564,1403340.8811647564,0.08159688115119934,1893966.19,67520799.74
2018-01-29 00:00:00,buy,SZ000592,12.43,156389.0437229407,156389.0437229407,2.292999505996704,1943612.05,65576215.88
2018-01-29 00:00:00,buy,SH600808,1.88,1031441.1833417354,1031441.1833417354,0.416892409324646,1943600.07,63631644.01
2018-01-29 00:00:00,buy,SZ002491,2.71,717756.5669794697,717756.5669794697,0.2181798219680786,1943405.98,61687266.33
2018-01-30 00:00:00,sell,SZ002285,5.9,314967.71082611463,314967.71082611463,0.5359333157539368,1856818.6,63541299.71
2018-01-30 00:00:00,sell,SZ000681,7.71,239045.1040525355,239045.1040525355,0.3735783100128174,1844087.68,65382621.26
2018-01-30 00:00:00,sell,SH600808,1.83,1031441.1833417354,1031441.1833417354,0.41727498173713684,1885128.31,67264921.87
2018-01-30 00:00:00,sell,SZ000592,12.02,156389.0437229407,156389.0437229407,2.293508768081665,1879481.24,69141583.89
2018-01-30 00:00:00,sell,SZ300146,3.05,619784.3034565821,619784.3034565821,0.1803833544254303,1892753.23,71031497.98
2018-01-30 00:00:00,buy,SZ000825,4.51,426945.921980647,426945.921980647,0.7340508103370667,1927409.97,69103124.31
2018-01-30 00:00:00,buy,SH600466,9.56,201544.12890070118,201544.12890070118,0.7953593134880066,1926805.97,67175354.94
2018-01-30 00:00:00,buy,SZ002063,4.56,422934.6599692237,422934.6599692237,0.4161399304866791,1927199.97,65247191.36
2018-01-30 00:00:00,buy,SZ300291,1.87,1028046.8056025677,1028046.8056025677,0.146199569106102,1926846.07,63319381.87
2018-01-30 00:00:00,buy,SH600392,11.67,165105.08351134576,165105.08351134576,0.683201253414154,1926624.08,61391794.48
2018-01-31 00:00:00,sell,SZ000825,4.66,426945.921980647,426945.921980647,0.7339769601821899,1989889.8,63378699.44
2018-01-31 00:00:00,sell,SZ002491,2.64,717756.5669794697,717756.5669794697,0.21817992627620697,1893294.83,65269154.33
2018-01-31 00:00:00,sell,SH600298,28.34,64751.44305799454,64751.44305799454,0.8710294961929321,1835269.57,67101671.0
2018-01-31 00:00:00,sell,SH600201,28.16,66748.21856919889,66748.21856919889,0.936339795589447,1879345.28,68978197.26
2018-01-31 00:00:00,sell,SH600392,10.89,165105.08351134576,165105.08351134576,0.6831676363945007,1797943.56,70773443.9
2018-01-31 00:00:00,buy,SZ000732,15.86,121042.68932603298,121042.68932603298,0.451906681060791,1919970.08,68852513.84
2018-01-31 00:00:00,buy,SZ002032,35.24,54433.723951804386,54433.723951804386,0.8083224296569824,1918400.05,66933154.59
2018-01-31 00:00:00,buy,SZ000729,2.84,675135.8212008665,675135.8212008665,0.37977543473243713,1920435.96,65011758.41
2018-01-31 00:00:00,buy,SZ002439,5.47,351119.6338776149,351119.6338776149,0.25489887595176697,1919775.13,63091023.39
2018-01-31 00:00:00,buy,SH600970,7.28,263733.7991756397,263733.7991756397,0.6654437184333801,1919970.04,61170093.37
2018-01-31 00:00:00,buy,SZ300088,3.2,599941.5673113624,599941.5673113624,0.4502105116844177,1920410.94,59248722.22
2018-02-01 00:00:00,sell,SZ002273,3.18,540954.9587736725,540954.9587736725,0.1593460589647293,1720532.8,60966674.22
2018-02-01 00:00:00,sell,SH600282,3.09,643156.52636203,643156.52636203,0.5681283473968506,1987751.38,62951443.97
2018-02-01 00:00:00,sell,SH600970,6.97,263733.7991756397,263733.7991756397,0.6654311418533325,1837450.36,64786138.15
2018-02-01 00:00:00,sell,SZ300088,3.03,599941.5673113624,599941.5673113624,0.45019733905792236,1820420.77,66603828.3
2018-02-01 00:00:00,sell,SZ000426,11.59,176157.20363808572,176157.20363808572,1.018997311592102,2040957.1,68641723.97
2018-02-01 00:00:00,buy,SH600392,10.5,182521.3327313612,182521.3327313612,0.6832078099250793,1916639.01,66724126.64
2018-02-01 00:00:00,buy,SH603019,9.98,192024.29867848032,192024.29867848032,0.2640290856361389,1916967.0,64806201.16
2018-02-01 00:00:00,buy,SZ000878,4.51,424800.1162539101,424800.1162539101,0.34392645955085754,1916832.05,62888410.69
2018-02-01 00:00:00,buy,SZ300253,5.05,379632.354522008,379632.354522008,0.6274491548538208,1917510.03,60969941.9
2018-02-01 00:00:00,buy,SH600460,8.28,231544.30495363215,231544.30495363215,0.6400502920150757,1917708.13,59051274.91
2018-02-01 00:00:00,buy,SH600917,1.97,972030.4364075774,972030.4364075774,0.22159799933433533,1917060.01,57133256.36
2018-02-02 00:00:00,sell,SH600754,8.95,207716.04986037198,207716.04986037198,0.2407194972038269,1858548.52,58989017.06
